,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,month
11080,Resort Hotel,1,39,2017,April,16,17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0,Canceled,2017-03-27,3
11081,Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,54.0,0,1,Canceled,2017-04-06,4
11082,Resort Hotel,1,168,2017,April,16,17,1,3,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.0,0,2,Canceled,2016-11-27,11
11083,Resort Hotel,1,95,2017,April,16,17,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-04-03,4
11084,Resort Hotel,1,85,2017,April,16,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-01-22,1
11085,Resort Hotel,1,80,2017,April,16,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-01-28,1
11086,Resort Hotel,1,95,2017,April,16,17,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.0,0,1,Canceled,2017-02-01,2
11087,Resort Hotel,1,64,2017,April,16,17,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-03-12,3
11088,Resort Hotel,1,228,2017,April,16,17,1,5,2,1.0,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,178.0,0,2,Canceled,2017-01-08,1
11089,Resort Hotel,1,228,2017,April,16,17,1,5,2,1.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,109.8,0,2,Canceled,2017-01-08,1
11090,Resort Hotel,1,287,2017,April,16,17,3,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,72.0,0,0,Canceled,2016-07-04,7
11091,Resort Hotel,1,38,2017,April,16,18,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.0,0,2,Canceled,2017-03-14,3
11092,Resort Hotel,1,206,2017,April,16,18,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1,Canceled,2017-03-14,3
11093,Resort Hotel,1,72,2017,April,16,18,0,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,107.0,0,1,Canceled,2017-03-05,3
11094,Resort Hotel,1,24,2017,April,16,18,0,5,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,223.0,0,0,Canceled,2017-04-06,4
11095,Resort Hotel,1,76,2017,April,16,18,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,1,Canceled,2017-03-04,3
11096,Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,72.0,0,1,Canceled,2017-03-31,3
11097,Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,72.0,0,1,Canceled,2017-03-31,3
11098,Resort Hotel,1,93,2017,April,16,18,2,5,2,0.0,0,HB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,131.29,0,1,Canceled,2017-04-11,4
11099,Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,72.0,0,1,Canceled,2017-03-31,3
11100,Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,72.0,0,1,Canceled,2017-03-31,3
11101,Resort Hotel,1,100,2017,April,16,18,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.29,0,0,Canceled,2017-01-09,1
11102,Resort Hotel,1,9,2017,April,16,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,45.0,0,0,Canceled,2017-04-19,4
11103,Resort Hotel,1,96,2017,April,16,19,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-03-31,3
11104,Resort Hotel,1,28,2017,April,16,19,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.0,0,1,Canceled,2017-03-24,3
11105,Resort Hotel,1,174,2017,April,16,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1,Canceled,2017-03-07,3
11106,Resort Hotel,1,213,2017,April,16,19,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,109.8,0,2,Canceled,2016-11-30,11
11107,Resort Hotel,1,26,2017,April,16,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,115.0,0,1,Canceled,2017-03-25,3
11108,Resort Hotel,1,29,2017,April,16,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,50.0,0,0,Canceled,2017-04-19,4
11109,Resort Hotel,1,29,2017,April,16,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,50.0,0,0,Canceled,2017-04-19,4
11110,Resort Hotel,1,72,2017,April,16,20,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,1,Canceled,2017-02-28,2
11111,Resort Hotel,1,63,2017,April,16,20,1,3,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,85.0,0,0,Canceled,2017-04-12,4
11112,Resort Hotel,1,216,2017,April,16,20,2,3,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.3,0,0,Canceled,2016-09-16,9
11113,Resort Hotel,1,105,2017,April,16,20,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.0,0,1,Canceled,2017-01-06,1
11114,Resort Hotel,1,105,2017,April,16,20,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,77.85,0,1,Canceled,2017-02-06,2
11115,Resort Hotel,0,8,2017,April,16,21,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,0,Transient,0.0,1,1,Check-Out,2017-04-22,4
11116,Resort Hotel,1,8,2017,April,16,21,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,0,Transient,0.0,0,1,Canceled,2017-04-19,4
11117,Resort Hotel,1,157,2017,April,16,21,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,3,Canceled,2016-11-16,11
11118,Resort Hotel,1,157,2017,April,16,21,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,3,Canceled,2016-11-16,11
11119,Resort Hotel,1,2,2017,April,16,21,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,185.33,0,0,Canceled,2017-04-19,4
11120,Resort Hotel,1,78,2017,April,16,21,2,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.5,0,1,Canceled,2017-03-15,3
11121,Resort Hotel,1,278,2017,April,16,21,2,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,0,Canceled,2016-08-04,8
11122,Resort Hotel,1,4,2017,April,16,21,2,2,1,0.0,0,BB,PRT,Online TA,Direct,0,0,0,A,A,0,No Deposit,0,Transient,72.0,0,4,Canceled,2017-04-20,4
11123,Resort Hotel,1,180,2017,April,16,21,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.67,0,1,Canceled,2016-11-01,11
11124,Resort Hotel,1,171,2017,April,16,21,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.0,0,1,Canceled,2016-12-16,12
11125,Resort Hotel,0,108,2017,April,16,21,4,7,2,0.0,0,BB,PRT,Online TA,Direct,0,0,0,E,E,2,No Deposit,0,Transient,85.0,0,5,Check-Out,2017-05-02,5
11126,Resort Hotel,1,253,2017,April,16,22,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,0,Canceled,2016-08-24,8
11127,Resort Hotel,1,296,2017,April,16,22,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,1,Canceled,2017-02-19,2
11128,Resort Hotel,1,214,2017,April,16,22,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,35.34,0,1,Canceled,2016-09-27,9
11129,Resort Hotel,1,208,2017,April,16,22,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,71.28,0,0,Canceled,2016-09-26,9
11130,Resort Hotel,1,109,2017,April,16,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,40.95,0,0,Canceled,2017-03-13,3
11131,Resort Hotel,1,23,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,116.0,0,0,Canceled,2017-03-31,3
11132,Resort Hotel,1,234,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,89.0,0,0,Canceled,2017-03-30,3
11133,Resort Hotel,1,232,2017,April,16,22,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,34.2,0,0,Canceled,2017-01-26,1
11134,Resort Hotel,1,239,2017,April,16,22,2,5,3,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,158.0,0,0,Canceled,2017-03-30,3
11135,Resort Hotel,1,234,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,89.0,0,0,Canceled,2017-03-30,3
11136,Resort Hotel,1,15,2017,April,16,22,2,5,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,165.71,0,0,Canceled,2017-04-09,4
11137,Resort Hotel,1,234,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,89.0,0,0,Canceled,2017-03-30,3
11138,Resort Hotel,1,214,2017,April,16,22,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,51.97,0,1,Canceled,2016-09-26,9
11139,Resort Hotel,1,23,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,116.0,0,0,Canceled,2017-03-31,3
11140,Resort Hotel,1,208,2017,April,16,22,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,71.28,0,0,Canceled,2016-09-26,9
11141,Resort Hotel,1,239,2017,April,16,22,2,5,3,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,158.0,0,0,Canceled,2017-03-30,3
11142,Resort Hotel,1,239,2017,April,16,22,2,5,3,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,158.0,0,0,Canceled,2017-03-30,3
11143,Resort Hotel,1,214,2017,April,16,22,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,51.97,0,1,Canceled,2016-09-26,9
11144,Resort Hotel,1,239,2017,April,16,22,2,5,3,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,158.0,0,0,Canceled,2017-03-30,3
11145,Resort Hotel,1,239,2017,April,16,22,2,5,3,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,158.0,0,0,Canceled,2017-03-30,3
11146,Resort Hotel,1,252,2017,April,16,22,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,49.0,0,0,Canceled,2016-11-01,11
11147,Resort Hotel,1,224,2017,April,16,22,2,5,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,1,Canceled,2016-09-25,9
11148,Resort Hotel,1,234,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,C,C,0,No Deposit,0,Transient-Party,89.0,0,0,Canceled,2017-03-30,3
11149,Resort Hotel,1,67,2017,April,16,22,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,68.95,0,0,Canceled,2017-03-30,3
11150,Resort Hotel,1,23,2017,April,16,22,2,5,2,0.0,0,FB,PRT,Groups,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,116.0,0,0,Canceled,2017-03-31,3
11151,Resort Hotel,1,31,2017,April,17,23,1,0,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,1,No Deposit,0,Transient-Party,74.0,0,0,No-Show,2017-04-23,4
11152,Resort Hotel,1,240,2017,April,17,23,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,43.2,0,0,Canceled,2016-10-22,10
11153,Resort Hotel,1,130,2017,April,17,23,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,62.0,0,0,Canceled,2016-12-15,12
11154,Resort Hotel,1,253,2017,April,17,23,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,I,1,No Deposit,0,Transient-Party,62.0,0,0,Canceled,2016-11-01,11
11155,Resort Hotel,1,253,2017,April,17,23,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,42.0,0,0,Canceled,2016-11-01,11
11156,Resort Hotel,1,39,2017,April,17,23,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,40.95,0,0,Canceled,2017-04-22,4
11157,Resort Hotel,1,201,2017,April,17,23,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,54.0,0,0,Canceled,2017-03-30,3
11158,Resort Hotel,1,259,2017,April,17,23,4,7,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,2,Canceled,2016-12-11,12
11159,Resort Hotel,1,259,2017,April,17,23,4,7,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,2,Canceled,2016-12-11,12
11160,Resort Hotel,1,4,2017,April,17,24,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,Transient,52.5,0,0,No-Show,2017-04-24,4
11161,Resort Hotel,1,211,2017,April,17,24,3,6,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,2,Canceled,2016-12-11,12
11162,Resort Hotel,1,211,2017,April,17,24,3,6,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,2,Canceled,2016-12-11,12
11163,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11164,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11165,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11166,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11167,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11168,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11169,Resort Hotel,1,203,2017,April,17,25,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,1
11170,Resort Hotel,1,266,2017,April,17,25,0,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,1,Canceled,2016-08-04,8
11171,Resort Hotel,1,80,2017,April,17,25,0,3,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,145.0,0,0,Canceled,2017-03-12,3
11172,Resort Hotel,1,36,2017,April,17,25,0,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,165.0,0,1,Canceled,2017-03-22,3
11173,Resort Hotel,1,5,2017,April,17,25,0,4,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,136.0,0,1,Canceled,2017-04-20,4
11174,Resort Hotel,1,245,2017,April,17,25,0,4,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,2,Canceled,2017-03-28,3
11175,Resort Hotel,1,63,2017,April,17,26,2,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,155.0,0,0,Canceled,2017-03-20,3
11176,Resort Hotel,1,225,2017,April,17,26,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,41.58,0,2,Canceled,2017-01-09,1
11177,Resort Hotel,1,218,2017,April,17,26,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,3,Canceled,2016-10-05,10
11178,Resort Hotel,1,36,2017,April,17,27,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,2,Canceled,2017-04-16,4
11179,Resort Hotel,0,0,2017,April,17,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,76.0,0,2,Check-Out,2017-04-28,4
11180,Resort Hotel,1,90,2017,April,17,27,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,74.0,0,0,Canceled,2017-02-17,2
11181,Resort Hotel,1,224,2017,April,17,27,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,130.0,0,1,Canceled,2017-02-13,2
11182,Resort Hotel,1,224,2017,April,17,27,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-02-13,2
11183,Resort Hotel,1,224,2017,April,17,27,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-02-13,2
11184,Resort Hotel,1,224,2017,April,17,27,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-02-13,2
11185,Resort Hotel,1,224,2017,April,17,27,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-02-13,2
11186,Resort Hotel,1,9,2017,April,17,27,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,121.0,0,0,Canceled,2017-04-22,4
11187,Resort Hotel,1,90,2017,April,17,27,2,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,99.9,0,0,Canceled,2017-02-17,2
11188,Resort Hotel,1,61,2017,April,17,27,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,122.0,0,1,Canceled,2017-04-24,4
11189,Resort Hotel,1,34,2017,April,17,27,2,3,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,173.0,0,2,Canceled,2017-04-09,4
11190,Resort Hotel,1,17,2017,April,17,28,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.0,0,1,Canceled,2017-04-11,4
11191,Resort Hotel,1,18,2017,April,17,28,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,165.0,0,0,Canceled,2017-04-12,4
11192,Resort Hotel,1,4,2017,April,17,28,1,2,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,128.0,0,0,Canceled,2017-04-24,4
11193,Resort Hotel,1,250,2017,April,17,28,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,0,Canceled,2016-08-21,8
11194,Resort Hotel,1,80,2017,April,17,28,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,113.0,0,2,Canceled,2017-02-09,2
11195,Resort Hotel,1,302,2017,April,17,28,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,1,Canceled,2017-02-19,2
11196,Resort Hotel,1,201,2017,April,17,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,103.5,0,1,Canceled,2017-03-07,3
11197,Resort Hotel,1,201,2017,April,17,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,103.5,0,1,Canceled,2017-03-07,3
11198,Resort Hotel,1,113,2017,April,17,28,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,111.0,0,0,Canceled,2017-04-18,4
11199,Resort Hotel,1,112,2017,April,17,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,112.5,0,0,Canceled,2017-01-07,1
11200,Resort Hotel,1,215,2017,April,17,28,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,0,Canceled,2016-09-25,9
11201,Resort Hotel,1,215,2017,April,17,28,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.8,0,2,Canceled,2016-09-26,9
11202,Resort Hotel,1,267,2017,April,17,28,2,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,81.0,0,1,Canceled,2016-10-22,10
11203,Resort Hotel,1,59,2017,April,17,28,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,115.0,0,0,Canceled,2017-02-28,2
11204,Resort Hotel,1,26,2017,April,17,29,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,1,Canceled,2017-04-03,4
11205,Resort Hotel,1,16,2017,April,17,29,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,111.0,0,0,Canceled,2017-04-18,4
11206,Resort Hotel,1,109,2017,April,17,29,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Canceled,2017-03-26,3
11207,Resort Hotel,1,37,2017,April,17,29,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,147.0,0,0,Canceled,2017-03-25,3
11208,Resort Hotel,1,21,2017,April,17,29,1,1,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,114.0,0,0,Canceled,2017-04-26,4
11209,Resort Hotel,1,6,2017,April,17,29,1,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,146.0,0,2,Canceled,2017-04-25,4
11210,Resort Hotel,1,110,2017,April,17,29,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Canceled,2017-03-03,3
11211,Resort Hotel,1,12,2017,April,17,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,121.0,0,1,Canceled,2017-04-18,4
11212,Resort Hotel,1,255,2017,April,17,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,1,Canceled,2017-04-17,4
11213,Resort Hotel,1,21,2017,April,17,29,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,125.0,0,2,Canceled,2017-04-16,4
11214,Resort Hotel,1,23,2017,April,17,29,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,125.0,0,0,Canceled,2017-04-10,4
11215,Resort Hotel,1,100,2017,April,17,29,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,85.0,0,0,Canceled,2017-04-21,4
11216,Resort Hotel,1,100,2017,April,17,29,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,85.0,0,0,Canceled,2017-04-21,4
